index,单价,小区名字,建筑面积,总价,户型,朝向,楼层,装修
23,24373元/平米,麓山国际茵特拉肯,279平米,680万,3室2厅3卫,南北,高层,豪华装修
24,16207元/平米,麓山国际社区茵特拉肯,145平米,235万,3室2厅2卫,南,低层,简装修
25,21875元/平米,麓山国际茵特拉肯,128平米,280万,3室2厅2卫,南北,中层,豪华装修
26,18529元/平米,麓山国际塞尔维蒙,136平米,252万,3室2厅2卫,南,中层,简装修
27,15267元/平米,麓山国际半月湾,131平米,200万,3室2厅2卫,南北,低层,毛坯
28,14085元/平米,中海右岸,71平米,100万,2室2厅1卫,南北,低层,毛坯
29,12963元/平米,南阳盛世,135平米,175万,3室2厅2卫,南北,低层,毛坯
0,12675元/平米,南湖国际社区,276.13平米,350万,4室2厅3卫,东,低层,简装修
1,16585元/平米,保利御景台,161.59平米,268万,4室2厅2卫,南,高层,精装修
2,16522元/平米,佳兆业君汇上品,115平米,190万,3室2厅2卫,南,高层,精装修
3,15343元/平米,南湖国际社区,156.42平米,240万,4室2厅3卫,西,低层,精装修
4,18793元/平米,原乡,282.02平米,530万,5室2厅4卫,南,低层,精装修
5,35133元/平米,麓山国际黑钻山庄,626.19平米,2200万,6室3厅4卫,南,低层,精装修
6,17886元/平米,麓山国际拉佩维尔,240.41平米,430万,4室2厅2卫,南,中层,精装修
7,17886元/平米,麓山国际拉佩维尔,240.41平米,430万,4室2厅2卫,南,中层,精装修
8,35133元/平米,麓山国际黑钻山庄,626.19平米,2200万,6室3厅4卫,南,低层,精装修
9,11189元/平米,铂雅苑,286平米,320万,4室2厅4卫,南,低层,精装修
12,16102元/平米,保利叶语,111.79平米,180万,4室2厅2卫,南,高层,精装修
13,14706元/平米,保利叶语,85平米,125万,3室1厅1卫,东西,中层,简装修
14,16289元/平米,保利叶语,97平米,158万,3室2厅2卫,南北,中层,精装修
15,14881元/平米,保利叶语,84平米,125万,3室2厅1卫,西南,低层,毛坯
17,17901元/平米,保利叶语,81平米,145万,3室2厅1卫,西南,中层,精装修
18,14815元/平米,保利叶语,81平米,120万,3室2厅1卫,东,中层,简装修
19,14048元/平米,保利叶语,84平米,118万,3室2厅2卫,南,中层,简装修
20,12941元/平米,鑫苑鑫都汇,85平米,110万,3室2厅2卫,南,低层,简装修
21,17902元/平米,中海右岸,157.52平米,282万,4室2厅2卫,东西,高层,简装修
22,18217元/平米,中海右岸,157平米,286万,4室2厅2卫,南,高层,简装修
23,15094元/平米,中海右岸,159平米,240万,3室2厅2卫,南,低层,简装修
24,17966元/平米,中海右岸,157.52平米,283万,4室2厅2卫,东西,高层,简装修
25,16226元/平米,中海右岸,159平米,258万,4室2厅2卫,西北,中层,简装修
26,15493元/平米,融创玖棠府,142平米,220万,4室2厅2卫,南北,高层,简装修
27,15493元/平米,融创玖棠府,142平米,220万,4室2厅2卫,东南,高层,简装修
28,15516元/平米,融创玖棠府,148.23平米,230万,4室2厅2卫,南北,高层,简装修
29,19390元/平米,保利叶语,82平米,159万,3室2厅1卫,西南,低层,精装修
